,735,40,47,1,0,0,,190A,590A,ff,DTCFailureType,0:Device and failure type ODB codding;1:General Electrical Failure;2:General signal failure;3:FM / PWM (Pulse Width Modulated) Failures;4:System Internal Failures;5:System Programming Failures;6:Algorithm Based Failures;7:Mechanical Failures;8:Bus Signal / Message Failures;9:Component Failures;17:circuit short to ground;18:circuit short to battery;19:circuit open;20:circuit short to ground or open;21:circuit short to battery or open;22:circuit voltage below threshold;23:circuit voltage above threshold;24:circuit current below threshold;25:circuit current above threshold;26:circuit resistance below threshold;27:circuit resistance above threshold;28:circuit voltage out of range;29:circuit current out of range;30:circuit resistance out of range;31:circuit intermittent;33:signal amplitude < minimum;34:signal amplitude > maximum;35:signal stuck low;36:signal stuck high;37:signal shape / waveform failure;38:signal rate of change below threshold;39:signal rate of change above threshold;40:signal bias level out of range / zero adj. failure;41:signal signal invalid;47:signal erratic;49:no signal;50:signal low time < minimum;51:signal low time > maximum;52:signal high time < minimum;53:signal high time > maximum;54:signal frequency too low;55:signal frequency too high;56:signal frequency incorrect;57:incorrect has too few pulses;58:incorrect has too many pulses;65:general checksum failure;66:general memory failure;67:special memory failure;68:data memory failure;69:program memory failure;70:calibration / parameter memory failure;71:watchdog / safety µC failure;72:supervision software failure;73:internal electronic failure;74:incorrect component installed;75:over temperature;81:not programmed;82:not activated;83:deactivated;84:missing calibration;85:not configured;97:signal calculation failure;98:signal compare failure;99:circuit / component protection time-out;100:signal plausibility failure;101:signal has too few transitions / events;102:signal has too many transitions / events;103:signal incorrect after event;104:event information;113:actuator stuck;114:actuator stuck open;115:actuator stuck closed;116:actuator slipping;117:emergency position not reachable;118:wrong mounting position;119:commanded position not reachable;120:alignment or adjustment incorrect;121:mechanical linkage failure;122:fluid leak or seal failure;123:low fluid level;129:invalid serial data received;130:alive / sequence counter incorrect / not updated;131:value of signal protection calculation incorrect;132:signal below allowable range;133:signal above allowable range;134:signal invalid;135:missing message;136:bus off;143:erratic;145:parametric;146:performance or incorrect operation;147:no operation;148:unexpected operation;149:incorrect assembly;150:component internal failure;151:Component or sys. operation obstructed or blocked;152:component or system over temperature
,735,48,55,1,0,0,,190A,590A,ff,StatusOfDTC
,735,24,39,.01,0,2,°,220100,620100,1ff,Plant Alignment checking.Horizontal Alignment value on EEPROM-factory
,735,40,55,.01,0,2,°,220100,620100,1ff,Plant Alignment checking.Vertical Alignment value on EEPROM-factory
,735,56,71,.01,0,2,°,220100,620100,1ff,Plant Alignment checking.Horizontal Alignment value on EEPROM
,735,72,87,.01,0,2,°,220100,620100,1ff,Plant Alignment checking.Vertical Alignment value on EEPROM
,735,88,95,1,0,0,,220100,620100,ff,Plant Alignment checking.Status for Alignment,0:00- Alignment conditions set;1:01- Alignment not ready-Vehicle moving;2:02- Alignment not ready-System Failure detected;3:03- Not ready-System Failure and vehicle moving
,735,96,103,1,0,0,,220100,620100,ff,Plant Alignment checking.State of radar in alignment,0:00- Alignment in process;1:01- Alignment complete;2:02- Abnormal condition- end alignment;3:03- Iinitializing for alignment
,735,104,111,1,0,0,,220100,620100,ff,Plant Alignment checking.Error content,0:00-normal;1:01-Target undetected;2:02-Target setting offset in horizontal direction;3:03-EEPROM writing error;4:04- Mirror kept in the same Position.
,735,112,119,1,0,0,,220100,620100,ff,Plant Alignment checking.Alignment state,0:00- initial state;1:01- Alignment at Position1 complete;2:02- Alignment at Position2 complete;3:03- Alignment at Position3 complete
,735,24,26,1,0,0,-,220102,620102,ff,Failures_status_1.DriverBrakingPressure_Status
,735,27,29,1,0,0,-,220102,620102,ff,Failures_status_1.AEB_BrakingPerformanceStatus_Status
,735,30,32,1,0,0,-,220102,620102,ff,Failures_status_1.YawRateRaw_Status
,735,33,35,1,0,0,-,220102,620102,ff,Failures_status_1.VehicleSpeed_Status
,735,36,38,1,0,0,-,220102,620102,ff,Failures_status_1.ABSinRegulation_Status
,735,39,41,1,0,0,-,220102,620102,ff,Failures_status_1.ASRinRegulation_Status
,735,42,44,1,0,0,-,220102,620102,ff,Failures_status_1.AYCinRegulation_Status
,735,45,47,1,0,0,-,220102,620102,ff,Failures_status_1.MSRinRegulation_Status
,735,48,50,1,0,0,-,220102,620102,ff,Failures_status_1.DistanceTotalizer_Status
,735,51,53,1,0,0,-,220102,620102,ff,Failures_status_1.WheelSpeedFR_Status
,735,56,58,1,0,0,-,220102,620102,ff,Failures_status_1.WheelSpeedFL_Status
,735,59,61,1,0,0,-,220102,620102,ff,Failures_status_1.WheelSpeedRL_Status
,735,62,64,1,0,0,-,220102,620102,ff,Failures_status_1.WheelSpeedRR_Status
,735,65,67,1,0,0,-,220102,620102,ff,Failures_status_1.AirbagCrashOrder_v3_Status
,735,68,70,1,0,0,-,220102,620102,ff,Failures_status_1.RearWheelAnglePosition_Status
,735,71,73,1,0,0,-,220102,620102,ff,Failures_status_1.TransversalAccelCorrected_Status
,735,74,76,1,0,0,-,220102,620102,ff,Failures_status_1.GADE_Status
,735,77,79,1,0,0,-,220102,620102,ff,Failures_status_1.CruiseControlStatus_forTM_Status
